,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,parentEnded,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,47HZV5,2022-01-04 01:51:34.474,testB-barrier-around,2022-01-04 01:57:48.774,2022-01-04 01:58:33.805,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,374300.0,419331.0,testB,barrier-around,9
0,47HZV5,2022-01-04 01:51:34.474,fam-pit,2022-01-04 01:58:49.015,2022-01-04 01:59:20.004,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,434541.0,465530.0,fam,pit,10
0,47HZV5,2022-01-04 01:51:34.474,testB-pit,2022-01-04 01:59:26.687,2022-01-04 02:00:11.739,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,472213.0,517265.0,testB,pit,11
0,47HZV5,2022-01-04 01:51:34.474,fam-pit-bridge,2022-01-04 02:00:18.473,2022-01-04 02:00:48.254,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,523999.0,553780.0,fam,pit-bridge,12
0,47HZV5,2022-01-04 01:51:34.474,testA-pit-bridge,2022-01-04 02:00:50.729,2022-01-04 02:01:35.780,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,556255.0,601306.0,testA,pit-bridge,13
0,TX2GSP,2022-01-04 19:57:44.414,fam-pit,2022-01-04 19:57:49.895,2022-01-04 19:58:20.934,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5481.0,36520.0,fam,pit,1
0,TX2GSP,2022-01-04 19:57:44.414,testB-pit,2022-01-04 19:58:23.852,2022-01-04 19:59:09.013,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39438.0,84599.0,testB,pit,2
0,TX2GSP,2022-01-04 19:57:44.414,fam-pit-bridge,2022-01-04 19:59:14.488,2022-01-04 19:59:44.341,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,90074.0,119927.0,fam,pit-bridge,3
0,TX2GSP,2022-01-04 19:57:44.414,testA-pit-bridge,2022-01-04 19:59:47.153,2022-01-04 20:00:32.400,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,122739.0,167986.0,testA,pit-bridge,4
0,TX2GSP,2022-01-04 19:57:44.414,fam-barrier-jump,2022-01-04 20:00:53.000,2022-01-04 20:01:25.490,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,188586.0,221076.0,fam,barrier-jump,5
0,TX2GSP,2022-01-04 19:57:44.414,testA-barrier-jump,2022-01-04 20:01:28.237,2022-01-04 20:02:13.363,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,223823.0,268949.0,testA,barrier-jump,6
0,TX2GSP,2022-01-04 19:57:44.414,fam-barrier-around,2022-01-04 20:02:18.680,2022-01-04 20:02:56.675,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,274266.0,312261.0,fam,barrier-around,7
0,TX2GSP,2022-01-04 19:57:44.414,testB-barrier-around,2022-01-04 20:02:59.701,2022-01-04 20:03:44.988,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,315287.0,360574.0,testB,barrier-around,8
0,TX2GSP,2022-01-04 19:57:44.414,fam-pit,2022-01-04 20:04:20.532,2022-01-04 20:04:51.591,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,396118.0,427177.0,fam,pit,9
0,TX2GSP,2022-01-04 19:57:44.414,testB-pit,2022-01-04 20:04:54.657,2022-01-04 20:05:39.823,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,430243.0,475409.0,testB,pit,10
0,TX2GSP,2022-01-04 19:57:44.414,fam-pit-bridge,2022-01-04 20:05:45.211,2022-01-04 20:06:15.058,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,480797.0,510644.0,fam,pit-bridge,11
0,TX2GSP,2022-01-04 19:57:44.414,testA-pit-bridge,2022-01-04 20:06:17.753,2022-01-04 20:07:02.912,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,513339.00000000006,558498.0,testA,pit-bridge,12
0,A2NZTR,2022-01-05 08:24:17.947,fam-pit,2022-01-05 08:24:23.386,2022-01-05 08:24:54.377,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5439.0,36430.0,fam,pit,1
0,A2NZTR,2022-01-05 08:24:17.947,testB-pit,2022-01-05 08:24:57.066,2022-01-05 08:25:42.119,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39119.0,84172.0,testB,pit,2
0,A2NZTR,2022-01-05 08:24:17.947,fam-pit-bridge,2022-01-05 08:25:47.244,2022-01-05 08:26:17.036,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,89297.0,119089.0,fam,pit-bridge,3
0,A2NZTR,2022-01-05 08:24:17.947,testA-pit-bridge,2022-01-05 08:26:19.521,2022-01-05 08:27:04.560,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,121574.0,166613.0,testA,pit-bridge,4
0,A2NZTR,2022-01-05 08:24:17.947,fam-barrier-jump,2022-01-05 08:27:19.228,2022-01-05 08:27:51.671,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,181281.0,213724.0,fam,barrier-jump,5
0,A2NZTR,2022-01-05 08:24:17.947,testA-barrier-jump,2022-01-05 08:27:54.150,2022-01-05 08:28:39.196,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,216203.0,261249.00000000003,testA,barrier-jump,6
0,A2NZTR,2022-01-05 08:24:17.947,fam-barrier-around,2022-01-05 08:28:44.747,2022-01-05 08:29:22.701,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,266800.0,304754.0,fam,barrier-around,7
0,A2NZTR,2022-01-05 08:24:17.947,testB-barrier-around,2022-01-05 08:29:25.282,2022-01-05 08:30:10.349,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,307335.0,352402.0,testB,barrier-around,8
0,A2NZTR,2022-01-05 08:24:17.947,fam-pit,2022-01-05 08:30:31.570,2022-01-05 08:31:02.564,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,373623.0,404617.0,fam,pit,9
0,A2NZTR,2022-01-05 08:24:17.947,testB-pit,2022-01-05 08:31:05.184,2022-01-05 08:31:50.232,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,407237.0,452285.0,testB,pit,10
0,A2NZTR,2022-01-05 08:24:17.947,fam-pit-bridge,2022-01-05 08:31:55.381,2022-01-05 08:32:25.170,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,457434.0,487223.0,fam,pit-bridge,11
0,A2NZTR,2022-01-05 08:24:17.947,testA-pit-bridge,2022-01-05 08:32:27.707,2022-01-05 08:33:12.757,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,489760.0,534810.0,testA,pit-bridge,12
0,TX2GSP,2022-01-05 16:22:45.473,fam-pit,2022-01-05 16:22:50.994,2022-01-05 16:23:22.034,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5521.0,36561.0,fam,pit,13
0,TX2GSP,2022-01-05 16:22:45.473,testB-pit,2022-01-05 16:23:24.964,2022-01-05 16:24:10.107,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,39491.0,84634.0,testB,pit,14
0,TX2GSP,2022-01-05 16:22:45.473,fam-pit-bridge,2022-01-05 16:24:17.396,2022-01-05 16:24:47.207,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,91923.0,121734.0,fam,pit-bridge,15
0,TX2GSP,2022-01-05 16:22:45.473,testA-pit-bridge,2022-01-05 16:24:49.885,2022-01-05 16:25:35.087,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,124412.0,169614.0,testA,pit-bridge,16
0,TX2GSP,2022-01-05 16:22:45.473,fam-barrier-jump,2022-01-05 16:25:45.700,2022-01-05 16:26:18.192,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,180227.0,212719.0,fam,barrier-jump,17
0,TX2GSP,2022-01-05 16:22:45.473,testA-barrier-jump,2022-01-05 16:26:21.004,2022-01-05 16:27:06.114,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,215531.0,260641.00000000003,testA,barrier-jump,18
0,TX2GSP,2022-01-05 16:22:45.473,fam-barrier-around,2022-01-05 16:27:11.645,2022-01-05 16:27:49.644,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,266172.0,304171.0,fam,barrier-around,19
0,TX2GSP,2022-01-05 16:22:45.473,testB-barrier-around,2022-01-05 16:27:52.537,2022-01-05 16:28:37.802,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,307064.0,352329.0,testB,barrier-around,20
0,TX2GSP,2022-01-05 16:22:45.473,fam-pit,2022-01-05 16:29:13.148,2022-01-05 16:29:44.222,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,387675.0,418749.0,fam,pit,21
0,TX2GSP,2022-01-05 16:22:45.473,testB-pit,2022-01-05 16:29:47.090,2022-01-05 16:30:32.229,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,421617.0,466756.0,testB,pit,22
0,TX2GSP,2022-01-05 16:22:45.473,fam-pit-bridge,2022-01-05 16:30:38.543,2022-01-05 16:31:08.393,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,473070.0,502920.0,fam,pit-bridge,23
0,TX2GSP,2022-01-05 16:22:45.473,testA-pit-bridge,2022-01-05 16:31:11.208,2022-01-05 16:31:56.340,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,505735.0,550867.0,testA,pit-bridge,24
0,MHXUKU,2022-01-08 22:38:51.704,fam-pit,2022-01-08 22:38:58.046,2022-01-08 22:39:29.049,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,6342.0,37345.0,fam,pit,1
0,MHXUKU,2022-01-08 22:38:51.704,testB-pit,2022-01-08 22:39:31.964,2022-01-08 22:40:17.035,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,40260.0,85331.0,testB,pit,2
0,MHXUKU,2022-01-08 22:38:51.704,fam-pit-bridge,2022-01-08 22:40:22.949,2022-01-08 22:40:52.748,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,91245.0,121044.0,fam,pit-bridge,3
0,MHXUKU,2022-01-08 22:38:51.704,testA-pit-bridge,2022-01-08 22:40:56.251,2022-01-08 22:41:41.306,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,124547.0,169602.0,testA,pit-bridge,4
0,MHXUKU,2022-01-08 22:38:51.704,fam-barrier-jump,2022-01-08 22:42:07.281,2022-01-08 22:42:39.728,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,195577.0,228024.0,fam,barrier-jump,5
0,MHXUKU,2022-01-08 22:38:51.704,testA-barrier-jump,2022-01-08 22:42:51.289,2022-01-08 22:43:36.344,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,239585.0,284640.0,testA,barrier-jump,6
0,MHXUKU,2022-01-08 22:38:51.704,fam-barrier-around,2022-01-08 22:43:56.803,2022-01-08 22:44:34.749,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,305099.0,343045.0,fam,barrier-around,7
0,MHXUKU,2022-01-08 22:38:51.704,testB-barrier-around,2022-01-08 22:44:41.183,2022-01-08 22:45:26.280,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,349479.0,394576.0,testB,barrier-around,8
0,VHHXUW,2022-02-02 19:33:10.119,fam-barrier-around,2022-02-02 19:33:20.861,2022-02-02 19:33:58.797,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,10742.0,48678.0,fam,barrier-around,1
0,VHHXUW,2022-02-02 19:33:10.119,testA-barrier-around,2022-02-02 19:34:07.051,2022-02-02 19:34:52.122,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,56932.0,102003.0,testA,barrier-around,2
0,VHHXUW,2022-02-02 19:33:10.119,fam-barrier-jump,2022-02-02 19:35:00.545,2022-02-02 19:35:33.000,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,110426.0,142881.0,fam,barrier-jump,3
0,VHHXUW,2022-02-02 19:33:10.119,testB-barrier-jump,2022-02-02 19:35:38.260,2022-02-02 19:36:23.412,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,148141.0,193293.0,testB,barrier-jump,4
0,VHHXUW,2022-02-02 19:33:10.119,fam-pit-bridge,2022-02-02 19:37:36.181,2022-02-02 19:38:05.981,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,266062.0,295862.0,fam,pit-bridge,5
0,VHHXUW,2022-02-02 19:33:10.119,testB-pit-bridge,2022-02-02 19:38:10.955,2022-02-02 19:38:56.024,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,300836.0,345905.0,testB,pit-bridge,6
0,VHHXUW,2022-02-02 19:33:10.119,fam-pit,2022-02-02 19:39:03.982,2022-02-02 19:39:34.982,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,353863.0,384863.0,fam,pit,7
0,VHHXUW,2022-02-02 19:33:10.119,testA-pit,2022-02-02 19:39:39.650,2022-02-02 19:40:24.764,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,389531.0,434645.0,testA,pit,8
0,VHHXUW,2022-02-02 19:33:10.119,fam-barrier-around,2022-02-02 19:41:21.330,2022-02-02 19:41:59.275,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,491211.0,529156.0,fam,barrier-around,9
0,VHHXUW,2022-02-02 19:33:10.119,testA-barrier-around,2022-02-02 19:42:02.961,2022-02-02 19:42:48.026,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,532842.0,577907.0,testA,barrier-around,10
0,VHHXUW,2022-02-02 19:33:10.119,fam-barrier-jump,2022-02-02 19:42:54.298,2022-02-02 19:43:26.752,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,584179.0,616633.0,fam,barrier-jump,11
0,VHHXUW,2022-02-02 19:33:10.119,testB-barrier-jump,2022-02-02 19:43:30.793,2022-02-02 19:44:15.846,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,620674.0,665727.0,testB,barrier-jump,12
0,RQCDM2,2022-02-02 22:22:06.454,fam-barrier-around,2022-02-02 22:22:11.656,2022-02-02 22:22:49.587,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5202.0,43133.0,fam,barrier-around,1
0,RQCDM2,2022-02-02 22:22:06.454,testA-barrier-around,2022-02-02 22:22:52.613,2022-02-02 22:23:37.654,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,46159.0,91200.0,testA,barrier-around,2
0,RQCDM2,2022-02-02 22:22:06.454,fam-barrier-jump,2022-02-02 22:23:42.657,2022-02-02 22:24:15.099,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,96203.0,128645.00000000001,fam,barrier-jump,3
0,RQCDM2,2022-02-02 22:22:06.454,testB-barrier-jump,2022-02-02 22:24:17.426,2022-02-02 22:25:02.459,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,130972.00000000001,176005.0,testB,barrier-jump,4
0,RQCDM2,2022-02-02 22:22:06.454,fam-pit-bridge,2022-02-02 22:25:25.248,2022-02-02 22:25:55.030,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,198794.0,228576.0,fam,pit-bridge,5
0,RQCDM2,2022-02-02 22:22:06.454,testB-pit-bridge,2022-02-02 22:25:57.356,2022-02-02 22:26:42.399,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,230902.0,275945.0,testB,pit-bridge,6
0,RQCDM2,2022-02-02 22:22:06.454,fam-pit,2022-02-02 22:26:47.389,2022-02-02 22:27:18.375,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,280935.0,311921.0,fam,pit,7
0,RQCDM2,2022-02-02 22:22:06.454,testA-pit,2022-02-02 22:27:20.877,2022-02-02 22:28:05.920,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,314423.0,359466.0,testA,pit,8
0,dHPNP6,2022-02-04 14:53:23.493,fam-barrier-around,2022-02-04 14:53:30.908,2022-02-04 14:54:08.889,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,7415.0,45396.0,fam,barrier-around,1
0,dHPNP6,2022-02-04 14:53:23.493,testA-barrier-around,2022-02-04 14:54:12.520,2022-02-04 14:54:57.721,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,49027.0,94228.0,testA,barrier-around,2
0,dHPNP6,2022-02-04 14:53:23.493,fam-barrier-jump,2022-02-04 14:55:04.052,2022-02-04 14:55:36.622,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,100559.0,133129.0,fam,barrier-jump,3
0,dHPNP6,2022-02-04 14:53:23.493,testB-barrier-jump,2022-02-04 14:55:40.637,2022-02-04 14:56:22.761,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,137144.0,179268.0,testB,barrier-jump,4
0,dHPNP6,2022-02-04 14:53:23.493,testB-barrier-jump-repeat-1,2022-02-04 15:00:11.863,2022-02-04 15:00:57.191,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,408370.0,453698.0,testB,barrier-jump-repeat-1,5
0,dHPNP6,2022-02-04 14:53:23.493,fam-pit-bridge,2022-02-04 15:01:11.424,2022-02-04 15:01:41.284,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,467931.0,497791.0,fam,pit-bridge,6
0,dHPNP6,2022-02-04 14:53:23.493,testB-pit-bridge,2022-02-04 15:01:45.554,2022-02-04 15:02:30.758,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,502061.0,547265.0,testB,pit-bridge,7
0,dHPNP6,2022-02-04 14:53:23.493,fam-pit,2022-02-04 15:02:37.183,2022-02-04 15:03:08.237,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,553690.0,584744.0,fam,pit,8
0,dHPNP6,2022-02-04 14:53:23.493,testA-pit,2022-02-04 15:03:11.906,2022-02-04 15:03:57.311,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,588413.0,633818.0,testA,pit,9
0,dHPNP6,2022-02-04 14:53:23.493,fam-barrier-around,2022-02-04 15:04:24.130,2022-02-04 15:05:02.134,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,660637.0,698641.0,fam,barrier-around,10
0,dHPNP6,2022-02-04 14:53:23.493,testA-barrier-around,2022-02-04 15:05:05.745,2022-02-04 15:05:50.943,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,702252.0,747450.0,testA,barrier-around,11
0,dHPNP6,2022-02-04 14:53:23.493,fam-barrier-jump,2022-02-04 15:05:56.954,2022-02-04 15:06:29.487,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,753461.0,785994.0,fam,barrier-jump,12
0,dHPNP6,2022-02-04 14:53:23.493,testB-barrier-jump,2022-02-04 15:06:32.864,2022-02-04 15:07:18.067,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,789371.0,834574.0,testB,barrier-jump,13
0,WTG3VQ,2022-02-06 19:09:22.791,fam-barrier-around,2022-02-06 19:09:28.687,2022-02-06 19:10:06.613,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5896.0,43822.0,fam,barrier-around,1
0,WTG3VQ,2022-02-06 19:09:22.791,testA-barrier-around,2022-02-06 19:10:10.014,2022-02-06 19:10:55.048,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,47223.0,92257.0,testA,barrier-around,2
0,WTG3VQ,2022-02-06 19:09:22.791,fam-barrier-jump,2022-02-06 19:11:01.084,2022-02-06 19:11:33.514,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,98293.0,130723.00000000001,fam,barrier-jump,3
0,WTG3VQ,2022-02-06 19:09:22.791,testB-barrier-jump,2022-02-06 19:11:36.644,2022-02-06 19:12:21.672,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,133853.0,178881.0,testB,barrier-jump,4
0,WTG3VQ,2022-02-06 19:09:22.791,fam-pit-bridge,2022-02-06 19:12:31.094,2022-02-06 19:13:00.881,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,188303.0,218090.0,fam,pit-bridge,5
0,WTG3VQ,2022-02-06 19:09:22.791,testB-pit-bridge,2022-02-06 19:13:04.151,2022-02-06 19:13:49.189,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,221360.0,266398.0,testB,pit-bridge,6
0,WTG3VQ,2022-02-06 19:09:22.791,fam-pit,2022-02-06 19:13:54.917,2022-02-06 19:14:25.899,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,272126.0,303108.0,fam,pit,7
0,WTG3VQ,2022-02-06 19:09:22.791,testA-pit,2022-02-06 19:14:29.506,2022-02-06 19:15:14.549,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,306715.0,351758.0,testA,pit,8
0,H7G3CC,2022-02-07 17:43:57.011,fam-barrier-around,2022-02-07 17:44:02.099,2022-02-07 17:44:40.036,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5088.0,43025.0,fam,barrier-around,1
0,H7G3CC,2022-02-07 17:43:57.011,testA-barrier-around,2022-02-07 17:44:42.355,2022-02-07 17:45:27.391,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,45344.0,90380.0,testA,barrier-around,2
0,H7G3CC,2022-02-07 17:43:57.011,fam-barrier-jump,2022-02-07 17:45:32.267,2022-02-07 17:46:04.713,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,95256.0,127702.0,fam,barrier-jump,3
0,H7G3CC,2022-02-07 17:43:57.011,testB-barrier-jump,2022-02-07 17:46:07.017,2022-02-07 17:46:52.043,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,130006.0,175032.0,testB,barrier-jump,4
0,H7G3CC,2022-02-07 17:43:57.011,fam-pit-bridge,2022-02-07 17:47:07.782,2022-02-07 17:47:37.571,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,190771.0,220560.0,fam,pit-bridge,5
0,H7G3CC,2022-02-07 17:43:57.011,testB-pit-bridge,2022-02-07 17:47:39.833,2022-02-07 17:48:24.868,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,222822.0,267857.0,testB,pit-bridge,6
0,H7G3CC,2022-02-07 17:43:57.011,fam-pit,2022-02-07 17:48:29.712,2022-02-07 17:49:00.712,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,272701.0,303701.0,fam,pit,7
0,H7G3CC,2022-02-07 17:43:57.011,testA-pit,2022-02-07 17:49:03.033,2022-02-07 17:49:48.067,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,306022.0,351056.0,testA,pit,8
0,H7G3CC,2022-02-07 17:43:57.011,fam-barrier-around,2022-02-07 17:50:08.939,2022-02-07 17:50:46.861,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,371928.0,409850.0,fam,barrier-around,9
0,H7G3CC,2022-02-07 17:43:57.011,testA-barrier-around,2022-02-07 17:50:49.061,2022-02-07 17:51:34.097,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,412050.0,457086.0,testA,barrier-around,10
0,H7G3CC,2022-02-07 17:43:57.011,fam-barrier-jump,2022-02-07 17:51:38.906,2022-02-07 17:52:11.350,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,461895.0,494339.0,fam,barrier-jump,11
0,H7G3CC,2022-02-07 17:43:57.011,testB-barrier-jump,2022-02-07 17:52:13.476,2022-02-07 17:52:58.504,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,496465.0,541493.0,testB,barrier-jump,12
0,Q4KECG,2022-02-15 00:36:40.012,fam-barrier-around,2022-02-15 00:36:45.708,2022-02-15 00:37:23.693,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5696.0,43681.0,fam,barrier-around,1
0,Q4KECG,2022-02-15 00:36:40.012,testB-barrier-around,2022-02-15 00:37:26.476,2022-02-15 00:38:11.573,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,46464.0,91561.0,testB,barrier-around,2
0,Q4KECG,2022-02-15 00:36:40.012,fam-barrier-jump,2022-02-15 00:38:17.167,2022-02-15 00:38:49.662,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,97155.0,129650.0,fam,barrier-jump,3
0,Q4KECG,2022-02-15 00:36:40.012,testA-barrier-jump,2022-02-15 00:38:52.211,2022-02-15 00:39:37.312,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,132199.0,177300.0,testA,barrier-jump,4
0,Q4KECG,2022-02-15 00:36:40.012,fam-pit-bridge,2022-02-15 00:39:52.522,2022-02-15 00:40:22.342,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,192510.0,222330.0,fam,pit-bridge,5
0,Q4KECG,2022-02-15 00:36:40.012,testA-pit-bridge,2022-02-15 00:40:24.937,2022-02-15 00:41:10.033,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,224925.0,270021.0,testA,pit-bridge,6
0,Q4KECG,2022-02-15 00:36:40.012,fam-pit,2022-02-15 00:41:15.610,2022-02-15 00:41:46.631,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,275598.0,306619.0,fam,pit,7
0,Q4KECG,2022-02-15 00:36:40.012,testB-pit,2022-02-15 00:41:48.919,2022-02-15 00:42:34.067,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,308907.0,354055.0,testB,pit,8
0,Q4KECG,2022-02-15 00:36:40.012,fam-barrier-around,2022-02-15 00:43:15.912,2022-02-15 00:43:53.907,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,395900.0,433895.0,fam,barrier-around,9
0,Q4KECG,2022-02-15 00:36:40.012,testB-barrier-around,2022-02-15 00:43:56.224,2022-02-15 00:44:41.317,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,436212.0,481305.0,testB,barrier-around,10
0,Q4KECG,2022-02-15 00:36:40.012,fam-barrier-jump,2022-02-15 00:44:46.191,2022-02-15 00:45:18.702,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,486179.0,518690.00000000006,fam,barrier-jump,11
0,Q4KECG,2022-02-15 00:36:40.012,testA-barrier-jump,2022-02-15 00:45:20.906,2022-02-15 00:46:05.974,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,520894.0,565962.0,testA,barrier-jump,12
0,4REZBL,2022-02-17 04:47:32.542,fam-barrier-around,2022-02-17 04:47:37.837,2022-02-17 04:48:15.753,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,5295.0,43211.0,fam,barrier-around,1
0,4REZBL,2022-02-17 04:47:32.542,testB-barrier-around,2022-02-17 04:48:18.050,2022-02-17 04:49:03.082,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,45508.0,90540.0,testB,barrier-around,2
0,4REZBL,2022-02-17 04:47:32.542,fam-barrier-jump,2022-02-17 04:49:08.021,2022-02-17 04:49:40.425,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,95479.0,127883.0,fam,barrier-jump,3
0,4REZBL,2022-02-17 04:47:32.542,testA-barrier-jump,2022-02-17 04:49:42.805,2022-02-17 04:50:27.824,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,130263.0,175282.0,testA,barrier-jump,4
0,4REZBL,2022-02-17 04:47:32.542,fam-pit-bridge,2022-02-17 04:50:35.382,2022-02-17 04:51:05.178,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,182840.0,212636.0,fam,pit-bridge,5
0,4REZBL,2022-02-17 04:47:32.542,testA-pit-bridge,2022-02-17 04:51:07.560,2022-02-17 04:51:52.587,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,False,215018.0,260045.00000000003,testA,pit-bridge,6
