,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,parentEnded,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:16:13.454,2022-02-05 14:16:31.951,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,108911.0,127408.0,fam,barrier-jump,3
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:16:37.482,2022-02-05 14:17:22.688,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,132939.0,178145.0,fam,barrier-jump,4
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:17:28.296,2022-02-05 14:18:13.460,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,183753.0,228917.0,fam,barrier-jump,5
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:18:19.161,2022-02-05 14:18:50.808,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,234618.0,266265.0,fam,barrier-jump,6
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:18:56.344,2022-02-05 14:19:41.565,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,271801.0,317022.0,fam,barrier-jump,7
0,UEDYEV,2022-02-05 14:14:24.543,fam-barrier-jump,2022-02-05 14:19:47.476,2022-02-05 14:19:57.982,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,322933.0,333439.0,fam,barrier-jump,8
0,UEDYEV,2022-02-05 14:14:24.543,testA-barrier-jump,2022-02-05 14:20:01.505,2022-02-05 14:20:16.152,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,336962.0,351609.0,testA,barrier-jump,9
0,UEDYEV,2022-02-05 14:14:24.543,testB-barrier-jump,2022-02-05 14:20:19.041,2022-02-05 14:20:45.607,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,354498.0,381064.0,testB,barrier-jump,10
0,UEDYEV,2022-02-05 14:14:24.543,testB-barrier-jump,2022-02-05 14:20:48.499,2022-02-05 14:20:52.739,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,383956.0,388196.0,testB,barrier-jump,11
0,UEDYEV,2022-02-05 14:14:24.543,testB-barrier-jump-repeat-1,2022-02-05 14:21:15.021,2022-02-05 14:21:35.673,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,410478.0,431130.0,testB,barrier-jump-repeat-1,12
0,UEDYEV,2022-02-05 14:14:24.543,testA-barrier-jump,2022-02-05 14:21:38.978,2022-02-05 14:21:50.802,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,434435.0,446259.0,testA,barrier-jump,13
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:13:53.120,2022-02-07 23:14:22.200,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,5483.0,34563.0,fam,barrier-jump,1
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:14:26.795,2022-02-07 23:14:57.218,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,39158.0,69581.0,fam,barrier-jump,2
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:15:02.198,2022-02-07 23:15:36.926,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,74561.0,109289.0,fam,barrier-jump,3
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:15:41.510,2022-02-07 23:16:26.560,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,113873.0,158923.0,fam,barrier-jump,4
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:16:31.380,2022-02-07 23:16:49.349,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,163743.0,181712.0,fam,barrier-jump,5
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:16:53.921,2022-02-07 23:17:33.174,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,186284.0,225537.0,fam,barrier-jump,6
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:17:38.018,2022-02-07 23:18:12.410,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,230381.0,264773.0,fam,barrier-jump,7
0,5EZQ6R,2022-02-07 23:13:47.637,fam-barrier-jump,2022-02-07 23:18:16.998,2022-02-07 23:18:29.097,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,269361.0,281460.0,fam,barrier-jump,8
0,5EZQ6R,2022-02-07 23:13:47.637,testA-barrier-jump,2022-02-07 23:18:32.144,2022-02-07 23:18:48.254,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,284507.0,300617.0,testA,barrier-jump,9
0,5EZQ6R,2022-02-07 23:13:47.637,testB-barrier-jump,2022-02-07 23:18:50.637,2022-02-07 23:19:05.644,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,303000.0,318007.0,testB,barrier-jump,10
0,5EZQ6R,2022-02-07 23:13:47.637,testB-barrier-jump,2022-02-07 23:19:07.537,2022-02-07 23:19:21.130,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,319900.0,333493.0,testB,barrier-jump,11
0,5EZQ6R,2022-02-07 23:13:47.637,testA-barrier-jump,2022-02-07 23:19:23.017,2022-02-07 23:19:50.451,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,335380.0,362814.0,testA,barrier-jump,12
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:46:57.250,2022-02-08 14:47:42.292,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5125.0,50167.0,fam,barrier-jump,1
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:47:46.843,2022-02-08 14:48:31.874,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,54718.0,99749.0,fam,barrier-jump,2
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:48:36.634,2022-02-08 14:48:57.275,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,104509.0,125150.0,fam,barrier-jump,3
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:49:01.847,2022-02-08 14:49:46.886,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,129722.00000000001,174761.0,fam,barrier-jump,4
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:49:52.814,2022-02-08 14:50:01.925,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,180689.0,189800.0,fam,barrier-jump,5
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:50:06.509,2022-02-08 14:50:23.792,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,194384.0,211667.0,fam,barrier-jump,6
0,ZALYBK,2022-02-08 14:46:52.125,fam-barrier-jump,2022-02-08 14:50:28.726,2022-02-08 14:50:38.357,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,216601.0,226232.0,fam,barrier-jump,7
0,ZALYBK,2022-02-08 14:46:52.125,testB-barrier-jump,2022-02-08 14:50:40.867,2022-02-08 14:51:25.910,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,228742.0,273785.0,testB,barrier-jump,8
0,ZALYBK,2022-02-08 14:46:52.125,testA-barrier-jump,2022-02-08 14:51:28.063,2022-02-08 14:51:35.460,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,275938.0,283335.0,testA,barrier-jump,9
0,ZALYBK,2022-02-08 14:46:52.125,testA-barrier-jump,2022-02-08 14:51:51.434,2022-02-08 14:52:36.469,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,299309.0,344344.0,testA,barrier-jump,10
0,ZALYBK,2022-02-08 14:46:52.125,testB-barrier-jump,2022-02-08 14:52:38.408,2022-02-08 14:52:56.216,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,346283.0,364091.0,testB,barrier-jump,11
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:31:43.803,2022-02-09 20:32:28.826,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5133.0,50156.0,fam,barrier-jump,1
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:32:33.563,2022-02-09 20:33:18.593,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,54893.0,99923.0,fam,barrier-jump,2
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:33:23.303,2022-02-09 20:34:08.327,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,104633.0,149657.0,fam,barrier-jump,3
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:34:12.875,2022-02-09 20:34:33.072,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,154205.0,174402.0,fam,barrier-jump,4
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:34:37.769,2022-02-09 20:35:07.368,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,179099.0,208698.0,fam,barrier-jump,5
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:35:11.909,2022-02-09 20:35:43.159,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,213239.0,244489.0,fam,barrier-jump,6
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:35:47.939,2022-02-09 20:36:19.722,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,249269.0,281052.0,fam,barrier-jump,7
0,H4AYHY,2022-02-09 20:31:38.670,fam-barrier-jump,2022-02-09 20:36:24.260,2022-02-09 20:36:30.242,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,285590.0,291572.0,fam,barrier-jump,8
0,H4AYHY,2022-02-09 20:31:38.670,testA-barrier-jump,2022-02-09 20:36:32.609,2022-02-09 20:36:50.528,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,293939.0,311858.0,testA,barrier-jump,9
0,H4AYHY,2022-02-09 20:31:38.670,testB-barrier-jump,2022-02-09 20:36:52.608,2022-02-09 20:37:02.789,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,313938.0,324119.0,testB,barrier-jump,10
0,H4AYHY,2022-02-09 20:31:38.670,testB-barrier-jump,2022-02-09 20:37:04.621,2022-02-09 20:37:18.842,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,325951.0,340172.0,testB,barrier-jump,11
0,H4AYHY,2022-02-09 20:31:38.670,testA-barrier-jump,2022-02-09 20:37:20.678,2022-02-09 20:37:46.899,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,342008.0,368229.0,testA,barrier-jump,12
0,H4AYHY,2022-02-09 20:31:38.670,testA-barrier-jump,2022-02-09 20:37:56.099,2022-02-09 20:38:12.092,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,377429.0,393422.0,testA,barrier-jump,13
0,H4AYHY,2022-02-09 20:31:38.670,testB-barrier-jump,2022-02-09 20:38:14.040,2022-02-09 20:38:42.360,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,395370.0,423690.0,testB,barrier-jump,14
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:17:17.028,2022-02-09 22:17:33.503,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5640.0,22115.0,fam,barrier-jump,1
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump-repeat-1,2022-02-09 22:18:19.462,2022-02-09 22:19:04.500,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,68074.0,113112.0,fam,barrier-jump-repeat-1,2
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:19:09.330,2022-02-09 22:19:12.937,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,117942.0,121549.0,fam,barrier-jump,3
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump-repeat-1,2022-02-09 22:20:03.694,2022-02-09 22:20:48.742,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,172306.0,217354.0,fam,barrier-jump-repeat-1,4
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:20:55.371,2022-02-09 22:21:24.385,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,223983.0,252997.0,fam,barrier-jump,5
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:21:29.311,2022-02-09 22:21:49.009,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,257923.0,277621.0,fam,barrier-jump,6
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:21:53.901,2022-02-09 22:22:32.274,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,282513.0,320886.0,fam,barrier-jump,7
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:22:37.265,2022-02-09 22:23:22.303,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,325877.0,370915.0,fam,barrier-jump,8
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:23:27.328,2022-02-09 22:24:12.363,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,375940.0,420975.0,fam,barrier-jump,9
0,J4F5A2,2022-02-09 22:17:11.388,fam-barrier-jump,2022-02-09 22:24:17.167,2022-02-09 22:24:27.587,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,425779.0,436199.0,fam,barrier-jump,10
0,J4F5A2,2022-02-09 22:17:11.388,testA-barrier-jump,2022-02-09 22:24:31.327,2022-02-09 22:24:50.580,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,439939.0,459192.0,testA,barrier-jump,11
0,J4F5A2,2022-02-09 22:17:11.388,testB-barrier-jump,2022-02-09 22:24:52.877,2022-02-09 22:25:03.842,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,461489.0,472454.0,testB,barrier-jump,12
0,J4F5A2,2022-02-09 22:17:11.388,testB-barrier-jump,2022-02-09 22:25:05.712,2022-02-09 22:25:30.827,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,474324.0,499439.0,testB,barrier-jump,13
0,J4F5A2,2022-02-09 22:17:11.388,testA-barrier-jump,2022-02-09 22:25:33.095,2022-02-09 22:25:55.553,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,501707.0,524164.99999999994,testA,barrier-jump,14
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:12:46.254,2022-02-17 16:13:03.728,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,5118.0,22592.0,fam,barrier-jump,1
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:13:08.391,2022-02-17 16:13:24.318,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,27255.0,43182.0,fam,barrier-jump,2
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:13:29.020,2022-02-17 16:14:14.064,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,47884.0,92928.0,fam,barrier-jump,3
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:14:18.865,2022-02-17 16:15:03.918,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,97729.0,142782.0,fam,barrier-jump,4
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:15:08.636,2022-02-17 16:15:29.091,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,147500.0,167955.0,fam,barrier-jump,5
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:15:33.851,2022-02-17 16:16:03.249,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,172715.0,202113.0,fam,barrier-jump,6
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:16:08.160,2022-02-17 16:16:53.234,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,207024.0,252098.0,fam,barrier-jump,7
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:16:58.060,2022-02-17 16:17:23.175,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,256923.99999999997,282039.0,fam,barrier-jump,8
0,VVVSJB,2022-02-17 16:12:41.136,testB-barrier-jump,2022-02-17 16:17:25.507,2022-02-17 16:17:37.490,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,284371.0,296354.0,testB,barrier-jump,9
0,VVVSJB,2022-02-17 16:12:41.136,testA-barrier-jump,2022-02-17 16:17:39.538,2022-02-17 16:18:02.825,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,298402.0,321689.0,testA,barrier-jump,10
0,VVVSJB,2022-02-17 16:12:41.136,testA-barrier-jump,2022-02-17 16:18:04.791,2022-02-17 16:18:49.842,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,323655.0,368706.0,testA,barrier-jump,11
0,VVVSJB,2022-02-17 16:12:41.136,testB-barrier-jump,2022-02-17 16:18:51.902,2022-02-17 16:19:12.650,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,370766.0,391514.0,testB,barrier-jump,12
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:08:47.391,2022-02-17 21:08:58.839,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,5321.0,16769.0,fam,barrier-jump,1
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:09:03.619,2022-02-17 21:09:48.679,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,21549.0,66609.0,fam,barrier-jump,2
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:09:53.551,2022-02-17 21:10:09.451,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,71481.0,87381.0,fam,barrier-jump,3
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:22:31.655,2022-02-18 13:23:16.693,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5264.0,50302.0,fam,barrier-jump,1
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:23:21.391,2022-02-18 13:24:06.428,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,55000.0,100037.0,fam,barrier-jump,2
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:24:11.000,2022-02-18 13:24:56.040,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,104609.0,149649.0,fam,barrier-jump,3
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:25:00.730,2022-02-18 13:25:45.769,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,154339.0,199378.0,fam,barrier-jump,4
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:25:50.396,2022-02-18 13:26:35.426,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,204005.0,249035.0,fam,barrier-jump,5
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:26:40.108,2022-02-18 13:27:25.157,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,253717.0,298766.0,fam,barrier-jump,6
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:27:29.828,2022-02-18 13:28:14.875,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,303437.0,348484.0,fam,barrier-jump,7
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:28:19.705,2022-02-18 13:29:04.742,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,353314.0,398351.0,fam,barrier-jump,8
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:29:07.056,2022-02-18 13:29:52.112,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,400665.0,445721.0,testB,barrier-jump,9
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:29:54.199,2022-02-18 13:30:39.235,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,447808.0,492844.0,testA,barrier-jump,10
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:30:41.088,2022-02-18 13:31:26.121,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,494697.0,539730.0,testA,barrier-jump,11
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:31:28.165,2022-02-18 13:31:52.040,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,541774.0,565649.0,testB,barrier-jump,12
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:32:17.080,2022-02-18 13:33:02.134,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,590689.0,635743.0,testB,barrier-jump,13
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:33:04.010,2022-02-18 13:33:49.035,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,637619.0,682644.0,testA,barrier-jump,14
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:45:12.381,2022-02-19 21:45:57.635,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,6423.0,51677.0,fam,barrier-jump,1
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:46:05.956,2022-02-19 21:46:51.209,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,59998.0,105251.0,fam,barrier-jump,2
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:46:56.633,2022-02-19 21:47:26.049,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,110675.0,140091.0,fam,barrier-jump,3
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:47:31.555,2022-02-19 21:48:10.328,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,145597.0,184370.0,fam,barrier-jump,4
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:48:15.886,2022-02-19 21:49:01.171,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,189928.0,235213.0,fam,barrier-jump,5
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:49:06.879,2022-02-19 21:49:52.192,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,240921.0,286234.0,fam,barrier-jump,6
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:49:57.932,2022-02-19 21:50:43.226,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,291974.0,337268.0,fam,barrier-jump,7
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:50:49.219,2022-02-19 21:51:34.613,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,343261.0,388655.0,fam,barrier-jump,8
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump,2022-02-19 21:51:38.451,2022-02-19 21:52:13.287,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,392493.0,427329.0,testB,barrier-jump,9
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump-repeat-1,2022-02-19 21:53:15.263,2022-02-19 21:53:35.757,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,489305.0,509799.0,testB,barrier-jump-repeat-1,10
0,JLQEZQ,2022-02-19 21:45:05.958,testA-barrier-jump,2022-02-19 21:53:40.033,2022-02-19 21:53:49.724,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,514075.00000000006,523765.99999999994,testA,barrier-jump,11
0,JLQEZQ,2022-02-19 21:45:05.958,testA-barrier-jump,2022-02-19 21:53:52.776,2022-02-19 21:54:02.377,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,526818.0,536419.0,testA,barrier-jump,12
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump,2022-02-19 21:54:04.748,2022-02-19 21:54:24.588,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,True,538790.0,558630.0,testB,barrier-jump,13
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:40:44.687,2022-02-23 22:41:29.739,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,5204.0,50256.0,fam,barrier-jump,1
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:41:34.480,2022-02-23 22:42:19.520,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,54997.0,100037.0,fam,barrier-jump,2
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:42:24.354,2022-02-23 22:43:09.395,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,104871.0,149912.0,fam,barrier-jump,3
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:43:14.141,2022-02-23 22:43:59.179,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,False,154658.0,199696.0,fam,barrier-jump,4
